listing_type	brand	title	category_code	href	image	gst	price	mrp	qty	basecolor	color	size	weight	dimensions	origin	material	image1	image2	image3	image4	image5	description
MAIN	Carhartt	Men's Venice Burnout Notch Neck Tee Shirt	camxts	carhartt-short-sleeve-crew-neck-tshirts	323299/eee?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	Blue	Navy Blue	S	470 Grams	34 x 26 x 8 cms	China	Polyester	323299/eee?text=1&font=roboto, image 1	323299/eee?text=2&font=roboto, image 2	323299/eee?text=3&font=roboto, image 3	323299/eee?text=4&font=roboto, image 4	323299/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	Blue	Navy Blue	M	470 Grams	34 x 26 x 8 cms	China	Polyester	323299/eee?text=1&font=roboto, image 1	323299/eee?text=2&font=roboto, image 2	323299/eee?text=3&font=roboto, image 3	323299/eee?text=4&font=roboto, image 4	323299/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	Blue	Navy Blue	L	470 Grams	34 x 26 x 8 cms	China	Polyester	323299/eee?text=1&font=roboto, image 1	323299/eee?text=2&font=roboto, image 2	323299/eee?text=3&font=roboto, image 3	323299/eee?text=4&font=roboto, image 4	323299/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	Blue	Navy Blue	XL	470 Grams	34 x 26 x 8 cms	China	Polyester	323299/eee?text=1&font=roboto, image 1	323299/eee?text=2&font=roboto, image 2	323299/eee?text=3&font=roboto, image 3	323299/eee?text=4&font=roboto, image 4	323299/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	Blue	Navy Blue	XXL	470 Grams	34 x 26 x 8 cms	China	Polyester	323299/eee?text=1&font=roboto, image 1	323299/eee?text=2&font=roboto, image 2	323299/eee?text=3&font=roboto, image 3	323299/eee?text=4&font=roboto, image 4	323299/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Hanes	Men's Sweatshirt, EcoSmart Fleece Cotton Hoodie	camxho	Hanes-mens-sweatshirt-cotton-hoodie	e6eef7/212121?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	White	White	S	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	White	White	M	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	White	White	L	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	White	White	XL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	White	White	XXL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Russell	Men's Sweatshirt, EcoSmart Fleece Cotton Hoodie	camxho	russell-mens-sweatshirt-cotton-hoodie	e6eef7/212121?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	Blue	Navy Blue	S	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	Blue	Navy Blue	M	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	Blue	Navy Blue	L	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	Blue	Navy Blue	XL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	Blue	Navy Blue	XXL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Hanes	Men's Athletic Shorts	camxsh	Hanes-mens-athletic-shorts	e6eef7/212121?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	White	White	S	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	White	White	M	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	White	White	L	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	White	White	XL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	White	White	XXL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Dickies	Men's Dri-tech Moisture Control Crew Socks Multipack	camxas	Dickies-mens-athletic-socks	e6eef7/212121?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	White	White	S	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	White	White	M	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							635	750	15	White	White	L	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							640	750	15	White	White	XL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							650	750	15	White	White	XXL	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
MAIN	Hanes	Men's Performance Cotton Cushioned Athletic Ankle Socks, 6 Pairs	camxas	Hanes-mens-athletic-ankle-length-socks	e6eef7/212121?text=FusionX&font=roboto,image_alt	5																
SUB							600	750	15	White	White	S	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							625	750	15	White	White	M	470 Grams	34 x 26 x 8 cms	China	Cotton	e6eef7/212121?text=1&font=roboto, image 1	e6eef7/212121?text=2&font=roboto, image 2	e6eef7/212121?text=3&font=roboto, image 3	E6eef7/212121?text=4&font=roboto, image 4	e6eef7/212121?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
